id,da0e,price,bedrooms,ba0hrooms,sqf0_living,sqf0_lo0,floors,wa0erfron0,view,condi0ion,grade,sqf0_above,sqf0_basemen0,yr_buil0,yr_renova0ed,zipcode,sqf0_living15,sqf0_lo015
8210,2.01E+14,203000,3,2,1370,7500,1,0,0,3,7,1080,290,1958,0,98198,1400,7500
8211,2.01E+14,222900,2,1,860,5800,1,0,0,5,5,860,0,1942,0,98056,900,6000
8212,2.02E+14,453000,2,2,1680,17400,2,0,0,3,7,1680,0,1991,0,98038,1610,27600
8213,2.01E+14,190000,1,1,930,29258,1,0,0,3,6,930,0,1941,0,98178,2000,18321
8214,2.02E+14,320000,4,2,1820,7381,1,0,0,5,7,1150,670,1962,0,98058,1610,8462
8215,2.01E+14,733500,3,2,2120,4370,2,0,0,3,8,2120,0,1904,0,98122,1960,5120
8216,2.02E+14,555000,4,2,3330,21785,2,0,0,3,9,3330,0,1994,0,98059,3330,21796
8217,2.01E+14,364950,3,2,2520,6170,2,0,0,3,7,1850,670,2003,0,98038,2260,6967
8218,2.01E+14,490000,3,2,1560,9247,1,0,0,3,7,1160,400,1989,0,98033,1690,8772
8219,2.02E+14,688000,5,2,2250,13526,1,0,1,3,8,1350,900,1957,0,98125,2580,10078
8220,2.01E+14,165000,2,1,640,7768,1,0,0,3,6,640,0,1942,0,98106,840,7424
8221,2.01E+14,506000,5,4,3880,8370,2,0,0,4,7,3880,0,2004,0,98056,2160,4651
8222,2.01E+14,2.19E+06,3,2,3360,7108,2,0,0,3,10,2770,590,1905,2004,98112,3450,8558
8223,2.02E+14,754000,5,2,2350,7800,1,0,0,4,8,1510,840,1968,0,98008,2220,8400
8224,2.02E+14,949950,5,3,2340,1989,2,1,4,3,8,2340,0,1959,0,98118,2200,3230
8225,2.01E+14,443600,3,3,1430,1056,3,0,0,3,8,1430,0,2003,0,98117,1310,2135
8226,2.01E+14,380600,3,3,1920,12244,2,0,0,3,7,1920,0,1998,0,98019,1920,11859
8227,2.02E+14,722800,3,3,4330,14600,2,0,0,3,10,3630,700,1985,0,98074,3220,12672
8228,2.02E+14,342888,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,1460,5150
8229,2.01E+14,555000,4,2,2350,5946,1,0,2,3,8,1350,1000,1957,0,98115,2060,6000
8230,2.01E+14,613000,3,3,1350,3068,2,0,0,3,7,1350,0,1991,0,98122,1900,4000
8231,2.01E+14,480000,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,98125,1480,9780
8232,2.02E+14,619500,6,2,1680,5202,2,0,0,2,7,1680,0,1911,0,98033,1890,5500
8233,2.01E+14,437000,4,3,1890,8505,1,0,0,3,8,1290,600,1980,0,98052,1720,9600
8234,2.02E+14,621000,4,3,2030,9905,1,0,0,4,8,2030,0,1959,0,98006,2130,10008
8235,2.01E+14,810000,4,2,1760,4080,2,0,0,4,8,1760,0,1906,0,98103,1760,6120
8236,2.01E+14,415000,3,2,1950,8868,1,0,0,3,7,1350,600,1964,0,98155,1300,8880
8237,2.01E+14,250000,4,1,1440,7404,1,0,0,3,6,1080,360,1918,0,98126,1620,7436
8238,2.02E+14,585000,3,2,2230,6000,1,0,1,3,8,1260,970,1968,0,98136,2120,7200
8239,2.01E+14,220000,3,1,1180,5002,2,0,0,3,7,1180,0,1946,0,98155,1470,8410
8240,2.02E+14,580000,5,3,2500,11900,1,0,0,3,7,1400,1100,1963,0,98007,2820,11900
8241,2.01E+14,1.32E+06,3,3,2680,20104,1,0,0,5,9,1820,860,1964,0,98039,3060,19837
8242,2.01E+14,675000,4,3,2040,9225,1,0,0,5,8,1610,430,1968,0,98052,1730,9225
8243,2.01E+14,695000,4,3,2660,7389,2,0,0,3,9,2660,0,2002,0,98075,2820,7388
8244,2.01E+14,915000,5,3,2580,7630,1,0,0,4,7,1730,850,1954,0,98004,2040,7717
8245,2.01E+14,375000,3,1,1000,6947,1,0,0,4,7,1000,0,1947,0,98125,1000,6947
8246,2.02E+14,500000,3,2,1330,1265,2,0,0,3,8,1140,190,2008,0,98116,1330,1264
8247,2.01E+14,335000,2,2,1420,5185,1,0,0,3,7,1420,0,2004,0,98038,2140,4890
8248,2.01E+14,170000,2,1,1280,21750,2,0,0,5,6,1280,0,1912,0,98001,1520,21750
8249,2.02E+14,320900,5,3,2200,8500,1,0,0,4,7,1400,800,1971,0,98010,1360,8855
8250,2.02E+14,508000,3,2,1800,8462,1,0,0,3,8,1440,360,1978,0,98052,2210,8436
8251,2.01E+14,228950,3,2,1200,9085,1,0,0,4,7,1200,0,1968,0,98023,1200,9085
8252,2.02E+14,433000,4,2,1840,4760,2,0,0,4,6,1080,760,1929,0,98106,1170,5950
8253,2.01E+14,267500,2,1,960,5150,1,0,0,5,6,960,0,1951,0,98126,1010,5000
8254,2.01E+14,910000,4,2,2890,9000,2,0,4,3,8,2090,800,1939,0,98118,2550,8400
8255,2.02E+14,370000,3,2,1290,10117,1,0,0,3,7,1290,0,1984,0,98072,1770,11839
8256,2.01E+14,320000,2,1,1140,3834,2,0,0,3,6,1140,0,1911,0,98126,1190,5750
8257,2.01E+14,660000,3,2,1750,5200,1,0,1,4,8,1750,0,1956,0,98117,2060,5200
8258,2.01E+14,787888,4,2,2580,21115,2,0,0,4,9,2580,0,1977,0,98040,2690,10165
8259,2.01E+14,329000,4,3,2650,5880,2,0,0,3,9,2650,0,2005,0,98042,2610,6490
8260,2.01E+14,602000,2,1,1470,6398,1,0,0,4,7,970,500,1941,0,98105,1950,6398
8261,2.01E+14,375000,3,2,1640,9750,1,0,0,3,7,1640,0,1959,0,98028,1340,9750
8262,2.02E+14,212000,1,1,620,7620,1,0,0,3,6,620,0,1926,0,98166,1160,7620
8263,2.01E+14,224000,3,2,1440,8370,1,0,0,3,7,1440,0,1977,0,98118,1440,8370
8264,2.02E+14,315500,3,2,1160,10079,1,0,0,3,7,1160,0,1986,0,98019,1130,10087
8265,2.02E+14,350000,2,1,1070,2880,1,0,0,3,7,1070,0,1902,0,98102,2030,2880
8266,2.02E+14,389000,6,5,3560,14010,2,0,0,3,7,3560,0,1989,0,98002,1710,11116
8267,2.01E+14,285000,3,2,1720,13104,1,0,0,4,7,1720,0,1962,0,98168,1840,13104
8268,2.01E+14,425000,3,2,1530,9800,1,0,0,5,8,1530,0,1958,0,98133,1660,9800
8269,2.02E+14,190000,3,2,1270,7875,1,0,0,4,7,1270,0,1980,0,98030,1830,7210
8270,2.02E+14,374000,3,2,1510,18439,1,0,0,3,7,1510,0,1971,0,98027,1600,34326
8271,2.01E+14,292000,2,1,880,5500,1,0,0,3,6,880,0,1904,0,98118,1080,5500
8272,2.02E+14,475000,5,2,2020,5100,2,0,0,5,7,1320,700,1911,0,98103,1130,5100
8273,2.02E+14,546500,3,3,1410,2675,1,0,0,3,7,820,590,1985,0,98117,1410,4013
8274,2.01E+14,82000,3,1,860,10426,1,0,0,3,6,860,0,1954,0,98146,1140,11250
8275,2.02E+14,219900,3,1,860,10426,1,0,0,3,6,860,0,1954,0,98146,1140,11250
8276,2.01E+14,440000,3,1,1210,5750,2,0,0,4,7,1210,0,1910,0,98136,1160,5000
8277,2.02E+14,400000,3,3,2090,32718,2,1,4,3,7,1550,540,1919,1983,98070,1200,192268
8278,2.01E+14,453000,3,2,1430,20193,1,0,0,3,7,1430,0,1955,0,98006,2140,18364
8279,2.01E+14,330000,6,3,2120,6893,1,0,0,4,7,1060,1060,1983,0,98106,1380,6986
8280,2.01E+14,359950,3,3,2540,8604,2,0,0,3,8,2540,0,1991,0,98092,2260,7438
8281,2.01E+14,616000,4,3,2490,12929,2,0,0,3,9,2490,0,1983,0,98074,2440,12929
8282,2.01E+14,245000,2,1,670,2356,1,0,0,5,6,670,0,1960,0,98144,1220,1740
8283,2.01E+14,296000,2,2,1320,2040,3,0,0,3,7,1320,0,1997,0,98125,1430,2040
8284,2.01E+14,193000,2,1,950,9000,1,0,0,3,6,950,0,1924,0,98106,1000,8280
8285,2.01E+14,456000,3,2,1870,8442,2,0,0,5,7,1060,810,1927,0,98117,1640,6174
8286,2.02E+14,480000,4,2,1840,9250,1,0,0,4,7,980,860,1956,0,98133,1520,9250
8287,2.01E+14,382000,3,3,1410,1253,3,0,0,3,8,1410,0,2005,0,98103,1410,1253
8288,2.01E+14,650000,2,1,1050,2542,1,0,0,3,7,880,170,1904,0,98122,1620,1809
8289,2.01E+14,431750,2,2,1400,10052,1,0,0,3,8,1400,0,1957,0,98125,1400,8785
8290,2.02E+14,419900,3,3,1630,1755,2,0,0,3,8,1320,310,1997,0,98033,1920,14550
8291,2.01E+14,315000,3,2,1900,9513,1,0,0,3,8,1900,0,1995,0,98023,1790,8028
8292,2.02E+14,597500,4,3,1890,35280,1,0,0,3,9,1510,380,1979,0,98052,2730,34525
8293,2.02E+14,615000,3,3,2980,43301,1,0,0,4,8,1930,1050,1978,0,98077,2890,35915
8294,2.01E+14,605000,4,3,2885,33671,2,0,0,4,8,2885,0,1984,0,98027,1910,16000
8295,2.02E+14,220000,3,3,1980,11900,2,0,0,3,8,1980,0,1990,0,98092,2130,9933
8296,2.02E+14,340000,4,3,3020,8750,1,0,0,3,8,1710,1310,1960,0,98188,1900,8750
8297,2.01E+14,620000,4,3,2980,210395,2,0,0,3,9,2980,0,2001,0,98045,2530,45596
8298,2.01E+14,602000,5,2,3290,11900,2,0,0,3,8,3290,0,1973,0,98052,2210,8549
8299,2.01E+14,575000,3,2,1580,11750,1,0,0,4,7,1180,400,1951,0,98118,2150,11750
8300,2.01E+14,285000,3,3,2090,10834,1,0,0,4,8,1360,730,1987,0,98003,1750,8595
8301,2.02E+14,306500,3,2,1100,8140,1,0,0,4,7,1100,0,1965,0,98059,1430,7700
8302,2.02E+14,325000,3,3,1870,3480,2,0,0,3,7,1870,0,2002,0,98056,2160,3480
8303,2.02E+14,623000,3,3,2390,21804,1,0,0,3,8,1450,940,1973,0,98034,2390,10136
8304,2.02E+14,256500,3,2,1320,8568,1,0,0,3,7,1320,0,1993,0,98042,1600,8463
8305,2.01E+14,473000,5,4,3430,6872,2,0,0,3,10,2830,600,2002,0,98031,3650,6600
8306,2.01E+14,549000,3,3,2250,9235,2,0,0,3,8,2250,0,1985,0,98052,2290,8187
8307,2.02E+14,305000,3,1,1710,19115,1,0,0,3,6,1710,0,1986,0,98014,1650,15144
8308,2.02E+14,317000,4,3,2160,8049,2,0,0,3,9,2160,0,1988,0,98001,2490,8995
8309,2.01E+14,450000,3,2,1400,13775,1,0,0,3,8,1400,0,1963,0,98028,2200,10450
8310,2.02E+14,225000,2,3,1560,5333,1,0,0,3,5,780,780,1947,0,98055,1010,4800
8311,2.02E+14,500000,5,2,2300,7897,3,0,0,4,8,2300,0,1956,0,98133,2030,7902
8312,2.01E+14,207000,2,1,820,4860,1,0,0,5,6,820,0,1955,0,98118,1240,6000
8313,2.01E+14,474900,3,1,1630,8308,2,0,0,3,7,1630,0,1948,0,98146,1170,8308
8314,2.01E+14,515000,3,3,2010,7200,2,0,0,3,8,2010,0,1994,0,98028,1970,7202
8315,2.02E+14,542000,4,1,1540,5000,2,0,0,4,7,1090,450,1922,0,98115,1590,5000
8316,2.01E+14,725000,4,3,2420,10962,1,0,0,3,8,1530,890,1977,0,98007,2620,13200
8317,2.02E+14,314950,3,3,1690,4533,2,0,0,3,7,1690,0,2003,0,98038,1830,5175
8318,2.01E+14,375000,3,2,1410,10078,1,0,0,4,6,1410,0,1983,0,98072,2090,9202
8319,2.01E+14,500000,3,2,1640,47044,1,0,0,3,7,1640,0,1989,0,98014,2280,200811
8320,2.01E+14,689000,3,2,2200,9840,1,0,0,5,8,1500,700,1978,0,98006,2410,9623
8321,2.01E+14,525000,3,2,1290,1182,2,0,0,3,8,1000,290,2006,0,98102,1300,1169
8322,2.02E+14,360000,3,2,1060,6232,1,0,0,4,7,1060,0,1968,0,98118,1120,5379
8323,2.01E+14,425000,3,1,1240,5750,1,0,0,4,6,1240,0,1948,0,98116,1240,5750
8324,2.02E+14,239950,2,1,1280,5500,1,0,0,3,7,1280,0,1949,0,98118,1270,5500
8325,2.02E+14,577500,2,3,2330,3000,2,0,3,3,8,2330,0,1915,1994,98144,1760,4000
8326,2.01E+14,615000,3,2,2360,7291,1,0,0,4,8,1360,1000,1948,0,98136,1860,5499
8327,2.01E+14,516000,4,3,2210,10800,1,0,0,4,8,1170,1040,1997,0,98074,2210,10800
8328,2.01E+14,1.22E+06,4,3,3670,15400,2,0,3,4,10,3670,0,1986,0,98006,3370,13300
8329,2.01E+14,1.66E+06,4,4,3080,4815,2,0,3,3,10,2300,780,1937,2009,98199,2910,5350
8330,2.02E+14,315000,2,1,770,6731,1,0,0,4,6,770,0,1943,0,98155,1120,9212
8331,2.01E+14,250000,4,2,2600,9000,1,0,0,3,8,1410,1190,1959,0,98032,2600,7200
8332,2.01E+14,250000,4,2,1220,4900,1,0,0,3,6,1220,0,1942,0,98118,1410,3000
8333,2.02E+14,925000,4,3,2910,48351,1,0,0,4,8,1910,1000,1967,0,98005,2760,43560
8334,2.01E+14,358000,3,1,1150,4681,1,0,0,3,7,1150,0,1955,0,98133,1150,6800
8335,2.01E+14,262000,3,3,1700,6200,2,0,0,3,8,1700,0,1997,0,98092,1720,6205
8336,2.01E+14,500000,3,2,1220,7370,1,0,0,4,7,1220,0,1964,0,98008,1580,8213
8337,2.01E+14,1.30E+06,5,1,1670,6400,2,0,0,3,8,1670,0,1919,0,98119,1910,2983
8338,2.01E+14,500000,3,2,2420,65501,2,0,1,3,8,2420,0,1984,0,98074,2970,19036
8339,2.01E+14,675000,3,2,2610,9002,2,0,0,3,9,2610,0,1988,0,98052,2320,8306
8340,2.01E+14,235000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,98118,1460,5400
8341,2.02E+14,545000,3,1,960,5030,1,0,0,3,7,960,0,1955,0,98118,1460,5400
8342,2.01E+14,350000,3,1,1010,9360,1,0,0,3,6,1010,0,1981,0,98033,1470,9360
8343,2.01E+14,320000,2,2,1550,1827,2,0,0,3,8,1550,0,2008,0,98106,1420,1826
8344,2.02E+14,452000,5,3,5067,13315,1,0,2,3,9,3154,1913,1968,0,98003,2860,13957
8345,2.01E+14,875000,3,2,2350,6000,2,0,0,4,8,1990,360,1922,0,98102,2010,5040
8346,2.01E+14,325000,3,2,1310,2998,2,0,0,3,7,1310,0,1998,0,98144,1310,2997
8347,2.01E+14,756000,4,2,2160,5600,1,0,0,5,7,1080,1080,1947,0,98119,1850,5150
8348,2.01E+14,319000,4,3,2510,7992,1,0,0,3,8,1610,900,1978,0,98032,2030,7992
8349,2.02E+14,455000,3,2,890,3800,2,0,0,3,7,750,140,1926,0,98115,1280,3800
8350,2.02E+14,330000,2,1,1129,3840,1,0,0,3,7,1129,0,1953,0,98106,1300,3880
8351,2.02E+14,510000,4,3,1980,9988,1,0,0,3,8,1340,640,1980,0,98052,1980,8972
8352,2.02E+14,532000,3,1,2360,5012,1,0,0,3,7,1560,800,1964,0,98116,1690,4800
8353,2.02E+14,775000,3,3,2480,5007,2,0,0,3,8,1960,520,2014,0,98117,1650,7806
8354,2.02E+14,410000,3,2,2160,4000,1,0,0,3,7,1080,1080,1953,0,98144,1260,3200
8355,2.02E+14,205000,2,2,1740,5100,1,0,0,3,6,580,1160,1915,0,98108,1440,5100
8356,2.01E+14,585000,4,3,2430,6766,2,0,0,3,8,2430,0,1999,0,98177,1820,6772
8357,2.02E+14,255000,2,2,1950,8200,1,0,0,3,8,1950,0,1975,0,98023,2370,8000
8358,2.01E+14,415000,2,1,910,3750,1,0,0,3,7,910,0,1904,0,98117,1160,4000
8359,2.02E+14,459000,4,2,2360,7080,1,0,0,5,6,1180,1180,1925,0,98126,1340,7200
8360,2.01E+14,354000,3,1,1130,11250,1,0,0,3,7,1130,0,1965,0,98034,1410,11250
8361,2.01E+14,587000,3,3,2150,5193,2,0,0,3,8,2150,0,1995,0,98033,2150,7172
8362,2.01E+14,782000,4,4,5270,53428,2,0,0,3,10,3440,1830,2004,0,98058,2340,30904
8363,2.02E+14,570000,3,2,1300,7287,1,0,0,4,7,1300,0,1965,0,98033,1300,9129
8364,2.02E+14,414500,3,1,1050,6002,1,0,0,3,7,840,210,1941,0,98115,1180,6003
8365,2.01E+14,185000,4,1,1380,6700,1,0,0,3,7,1190,190,1928,0,98168,1380,8292
8366,2.01E+14,262500,3,2,1610,10291,1,0,0,4,7,1610,0,1961,0,98022,1410,7729
8367,2.01E+14,370000,4,3,3150,67518,1,0,0,4,9,2250,900,1965,0,98092,2210,32391
8368,2.02E+14,362500,3,1,1520,9507,1,0,0,3,7,1520,0,1954,0,98125,1360,7219
8369,2.02E+14,536000,3,3,1990,7397,2,0,0,3,9,1990,0,1993,0,98072,2210,7397
8370,2.02E+14,425000,5,2,2500,7804,2,0,0,3,7,1570,930,1921,0,98146,1170,7676
8371,2.01E+14,435000,3,2,1890,7200,1,0,0,4,7,1230,660,1973,0,98125,1970,8101
8372,2.01E+14,435000,5,2,1840,9240,1,0,0,4,7,1540,300,1942,1958,98133,1200,5250
8373,2.02E+14,400000,2,1,1220,6300,1,0,0,3,7,760,460,1942,0,98136,1850,4886
8374,2.01E+14,446000,2,2,1370,1221,2,0,0,3,8,1080,290,2008,0,98122,1560,2081
8375,2.02E+14,1.25E+06,3,3,2710,13120,1,0,0,3,10,2710,0,1959,0,98105,3130,13566
8376,2.01E+14,300000,3,2,1760,5421,2,0,0,3,7,1760,0,1991,0,98038,1570,6000
8377,2.01E+14,404500,2,1,800,5080,1,0,0,3,7,800,0,1938,0,98115,1560,5110
8378,2.02E+14,910000,4,3,3530,49222,2,0,0,4,9,3530,0,1986,0,98072,3750,49222
8379,2.01E+14,771000,3,2,1780,6120,2,0,0,4,9,1390,390,1927,0,98122,1960,5568
8380,2.01E+14,335000,4,3,2610,4781,2,0,0,3,8,2610,0,2009,0,98001,2583,4796
8381,2.01E+14,390000,3,2,1850,15170,1,0,0,3,7,1850,0,1965,0,98045,1160,14175
8382,2.02E+14,288000,3,2,1560,9706,1,0,0,4,7,1560,0,1963,0,98002,1510,9706
8383,2.01E+14,403000,3,2,1270,10790,1,0,0,3,7,1270,0,1956,0,98033,1270,10790
8384,2.01E+14,510000,3,2,1420,1309,3,0,0,3,8,1420,0,2006,0,98103,1500,1282
8385,2.02E+14,751000,6,3,2880,6800,2,0,0,3,7,2880,0,1980,0,98144,1640,4000
8386,2.02E+14,408000,3,1,1420,8000,1,0,4,3,7,1420,0,1950,0,98118,1780,8295
8387,2.01E+14,1.01E+06,3,1,1640,12855,2,0,0,5,6,1500,140,1920,0,98004,2190,11262
8388,2.02E+14,575000,3,2,1730,9030,1,0,0,4,7,1730,0,1956,0,98007,1470,9030
8389,2.02E+14,330000,3,2,1250,8100,1,0,0,3,7,1250,0,1951,2004,98146,1300,8175
8390,2.01E+14,565000,3,2,1520,1221,3,0,0,3,8,1520,0,2013,0,98107,1550,4750
8391,2.02E+14,456000,3,3,1820,2935,2,0,0,3,8,1820,0,1999,0,98074,1820,2936
8392,2.01E+14,652500,4,3,2700,9122,2,0,0,3,9,2700,0,1990,0,98029,2500,9122
8393,2.01E+14,582000,3,2,1820,3140,2,0,0,5,8,1820,0,1949,1990,98136,2030,5499
8394,2.01E+14,700000,4,3,2770,5686,2,0,0,3,9,2770,0,2004,0,98075,2910,5000
8395,2.01E+14,235000,2,1,1270,9182,2,0,0,3,6,1270,0,1917,0,98126,1760,9100
8396,2.01E+14,460000,3,2,1400,12155,1,0,0,4,7,1400,0,1977,0,98075,2540,23522
8397,2.01E+14,475000,3,2,1820,8008,1,0,0,3,8,1240,580,1981,0,98052,2030,8750
8398,2.01E+14,579000,2,2,1870,6275,1,0,0,3,8,1870,0,2003,0,98053,1670,5200
8399,2.01E+14,507000,4,2,1360,2746,2,0,0,3,7,1360,0,1945,2011,98107,1960,2746
8400,2.01E+14,210000,3,3,1040,2643,2,0,0,3,7,720,320,2004,0,98118,1540,5110
8401,2.01E+14,359500,4,3,2140,10316,2,0,0,3,8,2140,0,1993,0,98001,1920,11337
8402,2.01E+14,248000,3,2,1330,9831,1,0,0,3,7,1330,0,1987,0,98001,1330,7500
8403,2.01E+14,239300,3,1,1070,5750,1,0,0,3,7,1070,0,1952,0,98178,1420,6500
8404,2.01E+14,315000,3,2,1370,1533,3,0,0,3,8,1370,0,2009,0,98133,1370,1125
8405,2.02E+14,970000,4,3,3510,12410,2,0,0,4,9,3510,0,1976,0,98005,3000,13209
8406,2.02E+14,510000,3,2,1730,6240,1,0,1,3,8,1000,730,1954,0,98136,1620,6240
8407,2.01E+14,418000,4,2,1550,9176,1,0,0,3,7,1000,550,1956,0,98008,1730,8539
8408,2.01E+14,699000,4,3,3280,27441,2,0,0,3,9,3280,0,1996,0,98053,3200,26960
8409,2.02E+14,871000,4,3,2150,8536,1,0,3,4,8,1400,750,1967,0,98006,2800,9500
8410,2.01E+14,515000,3,2,1580,9147,1,0,1,4,7,1210,370,1967,0,98008,2600,23564
8411,2.01E+14,400000,3,1,1460,43000,1,0,0,3,7,1460,0,1952,0,98166,2250,20023
8412,2.01E+14,445000,3,2,1410,5100,1,0,0,4,7,1110,300,1954,0,98125,1600,7800
8413,2.02E+14,1.11E+06,4,3,3090,6600,1,0,2,3,9,1800,1290,1956,0,98199,2380,5000
8414,2.01E+14,212000,3,2,1690,9600,1,0,0,3,7,1210,480,1976,0,98038,1450,9647
8415,2.02E+14,710000,4,3,2870,11304,2,0,0,3,9,2870,0,1980,0,98006,2690,9940
8416,2.02E+14,225800,4,1,1100,7110,1,0,0,4,7,880,220,1907,0,98030,1150,7110
8417,2.01E+14,520000,3,2,2310,36665,1,0,2,3,8,1580,730,1983,0,98155,2000,14000
8418,2.02E+14,1.30E+06,5,4,3490,15246,1,0,1,4,10,1940,1550,1968,0,98040,3410,15682
8419,2.01E+14,248000,4,2,2080,13510,1,0,0,3,7,1040,1040,1950,0,98178,2010,11625
8420,2.01E+14,556000,4,3,2230,7200,1,0,0,4,7,1220,1010,1957,0,98005,1920,7200
8421,2.02E+14,319950,5,2,1710,11900,1,0,0,3,7,1070,640,1958,0,98146,1030,10360
8422,2.02E+14,320000,4,3,1640,3000,1,0,0,3,7,1000,640,1984,0,98118,1150,4545
8423,2.01E+14,245000,3,3,1600,2788,2,0,0,4,7,1600,0,1992,0,98031,1720,3605
8424,2.02E+14,700000,3,3,2850,36585,2,0,0,3,10,2850,0,1987,0,98072,3340,35671
8425,2.02E+14,628000,5,3,2600,8160,2,0,0,3,8,2600,0,2015,0,98133,1600,8160
8426,2.01E+14,640000,3,2,1380,4800,1,0,0,3,7,1380,0,1948,0,98199,1740,5640
8427,2.02E+14,420000,4,2,1320,4978,1,0,0,4,7,940,380,1942,0,98126,1260,4693
8428,2.01E+14,349950,3,3,1420,1162,3,0,0,3,8,1420,0,2002,0,98103,1430,1560
8429,2.01E+14,307999,4,3,2420,8438,2,0,0,3,8,2420,0,1996,0,98022,2420,8580
8430,2.01E+14,749950,4,3,2600,6050,2,0,0,5,8,1960,640,1949,0,98116,1990,6050
8431,2.01E+14,290000,2,1,840,3844,1,0,0,4,6,840,0,1919,0,98133,1040,3844
8432,2.01E+14,235000,3,2,1420,7920,1,0,0,4,7,1420,0,1962,0,98092,1420,7920
8433,2.01E+14,225000,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,830,6120
8434,2.02E+14,302100,3,1,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,830,6120
8435,2.02E+14,520000,2,1,1340,6380,1,0,0,3,7,890,450,1939,0,98115,1380,6380
8436,2.01E+14,285000,2,1,1010,7200,1,0,0,3,7,1010,0,1975,0,98155,1890,9248
8437,2.01E+14,525000,3,2,1640,15258,1,0,0,3,8,1640,0,1981,0,98074,1640,16345
8438,2.02E+14,374900,5,3,2980,8500,1,0,0,3,8,1540,1440,1982,0,98032,2310,8500
8439,2.01E+14,377500,3,2,1370,7200,1,0,0,3,7,1130,240,1926,1955,98125,1300,7208
8440,2.02E+14,587450,3,2,2190,8775,2,0,1,4,8,2190,0,1927,0,98125,1910,8145
8441,2.02E+14,245000,3,2,1530,12000,1,0,0,3,7,1070,460,1979,0,98023,2140,13636
8442,2.01E+14,200000,3,2,1290,5757,1,0,0,3,7,1290,0,1994,0,98092,1580,6798
8443,2.01E+14,2.14E+06,4,4,5150,453895,2,0,3,3,11,4360,790,1997,0,98053,2500,215186
8444,2.01E+14,607000,3,3,2470,9226,2,0,0,3,9,2470,0,1991,0,98072,2820,11013
8445,2.02E+14,1.25E+06,1,1,1810,5070,2,1,4,4,8,1230,580,1967,0,98075,2280,5070
8446,2.02E+14,549950,4,3,2230,14694,1,0,0,4,7,1180,1050,1981,0,98074,1470,13458
8447,2.01E+14,250000,3,3,2300,7701,1,0,0,3,7,2300,0,1960,0,98056,1570,8116
8448,2.01E+14,525000,3,3,2030,6970,2,0,0,4,8,2030,0,1991,0,98029,2000,6140
8449,2.01E+14,440000,3,2,2000,9900,1,0,2,4,8,1480,520,1957,0,98166,2310,10200
8450,2.02E+14,425000,3,3,3610,107386,2,1,3,3,8,3130,480,1918,1962,98023,2630,42126
8451,2.01E+14,739900,5,3,3290,5029,2,0,0,3,8,3290,0,2004,0,98075,2990,6441
8452,2.01E+14,315000,3,2,1300,3731,1,0,0,3,7,900,400,1993,0,98118,1300,3731
8453,2.02E+14,340000,5,1,1880,3774,2,0,0,3,6,1360,520,1917,0,98126,1420,2550
8454,2.02E+14,366000,4,3,2170,9743,2,0,0,3,7,2170,0,1995,0,98038,1670,7734
8455,2.01E+14,315000,3,2,1680,7250,1,0,0,3,7,930,750,1952,0,98133,1340,7250
8456,2.01E+14,299000,3,2,1190,9135,1,0,0,4,7,1190,0,1959,0,98056,1520,9146
8457,2.01E+14,350000,2,1,940,5000,1,0,0,3,7,940,0,1950,0,98155,1800,7400
8458,2.01E+14,340000,2,2,1010,1461,1,0,0,3,7,670,340,2003,0,98199,1500,2499
8459,2.01E+14,460000,3,2,1290,8580,1,0,0,4,7,1290,0,1962,0,98033,1840,8580
8460,2.01E+14,224000,3,2,1480,10588,1,0,0,3,7,1480,0,1957,0,98002,1370,10588
8461,2.01E+14,140000,2,1,900,6400,1,0,0,2,6,900,0,1940,0,98118,1350,6405
8462,2.01E+14,246000,4,2,1400,7632,2,0,0,5,6,1400,0,1930,0,98166,1400,7632
8463,2.02E+14,330000,3,3,2040,14071,2,0,0,3,7,2040,0,1995,0,98019,1890,14040
8464,2.01E+14,306000,3,1,1450,7200,1,0,0,3,7,1010,440,1969,0,98034,1500,6767
8465,2.01E+14,324950,3,1,1210,7440,1,0,0,3,7,1210,0,1949,0,98155,1120,7440
8466,2.01E+14,345000,2,2,1800,26615,1,0,0,5,7,1240,560,1987,0,98092,2010,26337
8467,2.01E+14,207000,3,1,1490,8995,1,0,0,4,7,1490,0,1954,0,98168,1490,9000
8468,2.01E+14,238000,3,1,1240,5700,2,0,0,5,6,1240,0,1953,0,98056,1140,5700
8469,2.02E+14,695000,3,2,2632,18743,2,0,3,3,10,2632,0,2000,0,98070,1970,14171
8470,2.01E+14,649950,3,3,2150,15304,2,0,0,4,9,2150,0,1979,0,98006,2540,10507
8471,2.02E+14,515000,3,3,1710,9448,1,0,0,3,7,1010,700,1947,0,98105,1960,8951
8472,2.01E+14,452000,3,3,1530,5032,2,0,0,3,7,1530,0,1998,0,98103,1450,2136
8473,2.01E+14,236000,4,3,1630,3060,2,0,0,3,7,1630,0,2003,0,98146,1270,4590
8474,2.01E+14,1.29E+06,4,4,4080,14450,2,0,2,3,12,3210,870,1998,0,98006,4080,12114
8475,2.01E+14,563000,3,3,2340,16500,1,0,0,4,8,1500,840,1972,0,98075,2210,15251
